,DN,target,Name,x_centroid,y_centroid,area_m,perimeter,glaciersum,mean_elevation,median_elevation,std_elevation,min_elevation,max_elevation,range_elevation,variance_elevation,region,region_name,mean_slope,median_slope,std_slope,min_slope,max_slope,range_slope,variance_slope,glarea_percent,glacier,x_wgs,y_wgs,M,Rc,Cc,mean_annual_T,mean_jan_T,mean_july_T,mean_monsoon_T,mean_no_monsoon_T,count_zeros
237,58,0,FF,5018429.721,-412877.511,9958273.524,20529.975,3021442.459,4310.13411649535,4296.0,286.2674799004723,3691.0,5036.0,1345.0,81949.07004856732,3,eastTSH,31.70502641605136,33.10371398925781,14.116961132383963,0.383824199438095,73.4901123046875,73.1062881052494,199.2885916132396,30.34102700350772,1,85.297,43.574,4244380.492104131,0.296904700911084,1.848279424224872,-8.04541,-20.266144,4.2264404,-0.6611023,-15.459839,18.5
238,59,1,DF,5019546.77,-415375.018,203329.548,2849.919,0.0,4022.674657534247,4018.5,161.8573709654325,3685.0,4414.0,729.0,26197.808535841632,3,eastTSH,40.49996796046218,39.11079978942871,8.909588298863559,20.29988670349121,64.67831420898438,44.37842750549317,79.38076365524645,0.0,0,85.269,43.561,328721.2471360317,0.3145902987128374,1.7955748048584306,-8.04541,-20.266144,4.2264404,-0.6611023,-15.459839,18.5
239,60,1,DF,5012210.866,-416097.438,696.334,105.553,0.0,3045.0,3045.0,0.0,3045.0,3045.0,0.0,0.0,3,eastTSH,13.940670013427734,13.940670013427734,0.0,13.940670013427734,13.940670013427734,0.0,0.0,0.0,0,85.254,43.632,0.0,0.7853916914649955,1.1364046821789484,-8.04541,-20.266144,4.2264404,-0.6611023,-15.459839,18.5
240,61,1,DF,5013781.395,-417677.682,380198.402,4116.55,0.0,3748.9194139194137,3731.5,229.122703558821,3285.0,4248.0,963.0,52497.21328610336,3,eastTSH,32.74826044128055,31.95029830932617,7.382983021924296,7.021268367767334,60.98323440551758,53.96196603775024,54.5084383020224,0.0,0,85.238,43.615,593788.0193001017,0.281937835773246,1.896703671610788,-8.806976,-20.973495,3.3990173,-1.481842,-16.162384,19.25
242,62,1,DF,5014521.639,-417779.825,771538.149,6597.036,28924.314,3857.236462093863,3855.0,321.14736774775207,3206.0,4605.0,1399.0,103135.63181130993,3,eastTSH,38.32522109742629,38.19244384765625,9.141621021553687,7.411019802093506,63.50247573852539,56.091455936431885,83.56923490171229,3.748915596395221,1,85.237,43.608,1228843.0480581925,0.2227765944902767,2.1337394428488743,-8.806976,-20.973495,3.3990173,-1.481842,-16.162384,19.25
243,63,1,DF,5015133.357,-418142.662,1098118.827,7283.127,0.0,4084.790741915028,4113.0,341.90926212775446,3276.0,4743.0,1467.0,116901.94352874553,3,eastTSH,35.79334506976431,35.08357238769531,8.538492020666071,4.873569488525391,60.4046630859375,55.53109359741211,72.90584598697816,0.0,0,85.234,43.602,1537286.3911059657,0.260149763485496,1.974533234697495,-8.806976,-20.973495,3.3990173,-1.481842,-16.162384,19.25
245,64,0,FF,5017322.75,-420107.487,14346570.82,28921.404,4543932.828,4145.214483327671,4141.0,253.528519399532,3273.0,4880.0,1607.0,64276.71014891888,3,eastTSH,25.084392001261406,24.810447692871094,13.071674474533252,0.0,68.44893646240234,68.44893646240234,170.86867356816418,31.67260584435605,1,85.214,43.579,6086812.586858427,0.2155357059522444,2.1692846970321726,-8.806976,-20.973495,3.3990173,-1.481842,-16.162384,19.25
246,65,0,FF,5017721.897,-417950.94,1747102.18,8655.311,0.0,3845.630131526505,3796.0,238.95224058587752,3318.0,4444.0,1126.0,57098.17328101109,3,eastTSH,29.7273111490198,31.427080154418945,17.45137004684975,0.542801260948181,66.17939758300781,65.63659632205963,304.5503165120847,0.0,0,85.239,43.577,1488324.1997527557,0.2930642306688594,1.8603504272137488,-8.806976,-20.973495,3.3990173,-1.481842,-16.162384,19.25
248,66,0,FF,5019211.453,-417131.885,235360.915,3430.459,0.0,3633.473372781065,3606.0,135.33959326083766,3437.0,4012.0,575.0,18316.80550400897,3,eastTSH,24.039373732177463,21.210344314575195,11.213718060502488,5.107359409332275,53.963497161865234,48.85613775253296,125.74747274043968,0.0,0,85.249,43.563,278955.5565352212,0.2513273439310034,2.008890638540639,-8.806976,-20.973495,3.3990173,-1.481842,-16.162384,19.25
249,67,1,DF,5007355.448,-393878.622,696.334,105.553,0.0,3144.0,3144.0,0.0,3144.0,3144.0,0.0,0.0,3,eastTSH,10.65023708343506,10.65023708343506,0.0,10.65023708343506,10.65023708343506,0.0,0.0,0.0,0,85.502,43.697,0.0,0.7853916914649955,1.1364046821789484,-6.0379333,-18.287567,6.387512,1.4766846,-13.584106,17.5625
250,69,0,FF,4981984.238,-475553.298,1925133911.0,343784.722,139177190.5,3102.792194728485,3210.0,655.7609049191626,982.0,4909.0,3927.0,430022.3644203991,3,eastTSH,33.37457774232567,34.81787872314453,13.012004552343736,0.0,84.39364624023438,84.39364624023438,169.3122624702141,7.229481009334316,1,84.547,43.875,172302418.46993244,0.2046904888506187,2.226011143672694,-2.7402039,-15.206604,9.348907,4.736328,-10.24823,18.875
251,71,0,FF,5028750.243,-435539.305,10527178.45,18102.266,2705034.64,4000.3157163645983,4012.0,252.09427080149004,3221.0,4605.0,1384.0,63551.521370935,3,eastTSH,29.71854996128457,31.525596618652344,12.136604376012915,0.0,62.759124755859375,62.759124755859375,147.2971657798559,25.69572324481685,1,85.05,43.454,4490472.928893259,0.4036974111828883,1.585069040882663,-9.374329,-21.548111,2.8557434,-2.04187,-16.736969,19.3125
253,72,1,DF,5030496.441,-434233.028,704690.078,5224.852,151119.766,3798.968379446641,3782.0,260.4658926108741,3283.0,4352.0,1069.0,67842.4812135794,3,eastTSH,35.1337604249419,35.916120529174805,7.128261595154681,10.03672981262207,51.38677978515625,41.35004997253418,50.81211336895716,21.44485508138516,1,85.066,43.438,897380.8211820431,0.3243844554585534,1.7682601043118351,-7.5567627,-20.069122,4.97052,0.030639648,-15.176025,18.9375
254,73,1,DF,5030079.053,-434331.695,1092548.155,7547.009,0.0,3765.389420012747,3718.0,276.53434417483123,3218.0,4377.0,1159.0,76471.24350820402,3,eastTSH,31.29210645123756,31.925048828125,8.92492161268328,4.611937522888184,51.02164459228516,46.40970706939697,79.6542257925411,0.0,0,85.065,43.442,1211445.078489551,0.2410464368882706,2.051284071289026,-7.5567627,-20.069122,4.97052,0.030639648,-15.176025,18.9375
255,74,1,DF,5028914.56,-432774.744,696.334,105.553,0.0,3263.0,3263.0,0.0,3263.0,3263.0,0.0,0.0,3,eastTSH,30.249357223510746,30.249357223510746,0.0,30.249357223510746,30.249357223510746,0.0,0.0,0.0,0,85.081,43.455,0.0,0.7853916914649955,1.1364046821789484,-9.374329,-21.548111,2.8557434,-2.04187,-16.736969,19.3125
257,75,0,FF,5030418.684,-432141.429,696.334,105.553,0.0,3289.0,3289.0,0.0,3289.0,3289.0,0.0,0.0,3,eastTSH,20.990102767944336,20.990102767944336,0.0,20.990102767944336,20.990102767944336,0.0,0.0,0.0,0,85.09,43.441,0.0,0.7853916914649955,1.1364046821789484,-7.5567627,-20.069122,4.97052,0.030639648,-15.176025,18.9375
258,76,0,FF,5029412.138,-430640.489,1471353.888,6966.47,14288.041,4037.19261713204,4047.0,255.1379261971965,3410.0,4549.0,1139.0,65095.36138420607,3,eastTSH,35.611743996733466,36.59881210327149,8.547776093591285,4.611937522888184,57.360633850097656,52.74869632720947,73.06447614617069,0.9710812005547912,1,85.106,43.452,1381599.9049413863,0.3809793730318803,1.6316440979696194,-9.374329,-21.548111,2.8557434,-2.04187,-16.736969,19.3125
259,77,1,DF,5034434.242,-429355.838,302208.986,3958.221,0.0,3695.55069124424,3732.5,208.66272360684005,3233.0,4009.0,776.0,43540.13222302453,3,eastTSH,35.66848202015398,36.324180603027344,6.319674045050609,6.129767417907715,52.81370162963867,46.68393421173096,39.938280035686326,0.0,0,85.125,43.404,426594.6534516531,0.2423913740198847,2.045585259339163,-7.5567627,-20.069122,4.97052,0.030639648,-15.176025,18.9375
260,78,0,FF,5033296.631,-428377.879,12960169.69,20899.409,637415.855,3873.677251235762,3888.0,246.55640127064456,3161.0,4575.0,1414.0,60790.05900753111,3,eastTSH,31.150496598234643,32.74631309509277,9.115148980542028,0.767613887786865,61.21597290039063,60.44835901260376,83.08594093747635,4.918267817834413,1,85.135,43.416,5090433.325121471,0.3728657920405734,1.6493008961700246,-7.5567627,-20.069122,4.97052,0.030639648,-15.176025,18.9375
261,79,1,DF,5023819.214,-358118.475,1063998.458,6280.378,0.0,3781.143979057592,3775.0,307.8785567554543,3079.0,4511.0,1432.0,94789.2057098215,3,eastTSH,41.77673726119296,41.48162651062012,10.063973290123668,7.668761253356934,68.83367919921875,61.164917945861816,101.2835583843226,0.0,0,85.923,43.562,1477112.3091822749,0.3389840744043599,1.7297626607742986,-6.2135925,-18.988556,6.445984,1.602417,-14.0616455,16.6875
262,80,0,FF,5055751.339,-415809.766,149695809.2,96580.602,7744246.969,3651.422956874456,3689.0,345.1666700131698,2805.0,4534.0,1729.0,119140.03008798046,3,eastTSH,26.43585124496043,27.911828994750977,10.89358580537549,0.0,67.89154052734375,67.89154052734375,118.6702116990784,5.1733224933861415,1,85.298,43.207,21154356.278333243,0.2016692532126019,2.2426232519468425,-6.5592957,-20.761993,6.1068726,1.5975647,-14.7499695,16.4375
263,81,0,FF,5053737.921,-427250.894,91196087.71,63753.752,55796.45,3472.5144083197165,3499.0,270.99039082195407,2708.0,4195.0,1487.0,73435.7919178354,3,eastTSH,24.548260926947044,25.19536399841309,10.3785206196446,0.0,63.86522674560547,63.86522674560547,107.71369025238816,0.0611829426032293,1,85.168,43.217,14200350.772626463,0.281951606985508,1.896657351201255,-6.2783813,-20.875305,6.571686,2.0523071,-14.643402,16.1875
264,82,0,FF,5057936.443,-399400.428,71878387.96,63964.858,4066778.603,3776.324856622491,3824.0,333.9905951357675,2922.0,4544.0,1622.0,111549.71763914412,3,eastTSH,24.81438445725863,26.173316955566406,12.7315277268266,0.0,69.2824935913086,69.2824935913086,162.09179825895447,5.657860058385205,1,85.485,43.198,13751498.1303768,0.2207625044517524,2.1434507519468315,-7.3060303,-20.955551,5.11084,0.61047363,-15.255829,18.5625
265,83,0,FF,5061032.819,-406943.007,8550982.371,19949.436,0.0,3507.30993485342,3429.0,335.82197524044494,2936.0,4338.0,1402.0,112776.399054394,3,eastTSH,18.62821821429393,16.873310089111328,10.64617003531738,0.383824199438095,45.13901519775391,44.75519099831581,113.34093642088966,0.0,0,85.403,43.162,4099737.2052812222,0.2700005389138991,1.938178850571019,-7.0717163,-20.93512,5.43161,0.92663574,-15.102692,18.0
266,84,0,FF,5062744.222,-407579.105,1751280.184,9024.745,0.0,3186.2703777335983,3180.0,105.14010371311056,2950.0,3407.0,457.0,11054.441408803646,3,eastTSH,11.991677975417604,10.423086166381836,6.26169630176445,0.542801260948181,33.158966064453125,32.616164803504944,39.20884057553059,0.0,0,85.397,43.145,604775.2600331928,0.27020639211336,1.9374404218224648,-3.7461243,-18.492996,9.118256,4.714264,-12.240662,16.1875
267,85,0,FF,5046962.043,-441699.697,165782518.8,87766.962,2717415.106,3495.4855531147223,3494.0,304.4484436251088,2790.0,4438.0,1648.0,92688.85482575104,3,eastTSH,23.8021375194526,24.02151679992676,11.361123808680905,0.0,69.27122497558594,69.27122497558594,129.07513419617607,1.6391445404918048,1,84.998,43.271,21219081.17565403,0.2704496764579536,1.9365688087036137,-6.502838,-19.858292,6.078949,1.3838501,-14.421539,17.8125
268,86,0,FF,5051822.266,-433873.805,67494268.66,60217.741,252.137,3405.539390062727,3399.0,267.9976394439539,2760.0,4155.0,1395.0,71822.73474753153,3,eastTSH,23.782279823848,24.231914520263672,9.784328342110149,0.0,62.75676345825195,62.75676345825195,95.73308110621991,0.000373568015486,1,85.091,43.23,11460607.931915153,0.2338987177877591,2.0823908422684703,-5.7349243,-20.4095,7.1731567,2.6474304,-14.151581,16.6875
269,1,0,FF,5734550.36,-1293883.81,31425750.07,43891.953,742081.624,5043.173767712244,5154.0,513.3393061567563,3605.0,6111.0,2506.0,263517.2432454999,4,karakorum,34.91479546937293,37.13798904418945,13.413331044376646,0.0,70.32845306396484,70.32845306396484,179.9174497060383,2.3613807859702103,1,77.285,35.17,14048303.875080526,0.2049867100644966,2.2244021854314195,-15.304871,-26.306366,-3.2653809,-8.184265,-22.455185,6.5
270,2,1,DF,5730575.262,-1296203.19,16547073.37,23949.723,538465.301,4882.885484242006,4914.0,525.2596779529141,3606.0,5945.0,2339.0,275897.729283199,4,karakorum,37.35583900385735,38.02083587646485,11.525517606288645,1.160666465759277,72.38953399658203,71.22886753082275,132.83755609286953,3.254142221767401,1,77.255,35.205,9514606.20249066,0.3625184104421141,1.6726733295164269,-15.304871,-26.306366,-3.2653809,-8.184265,-22.455185,6.5
271,3,1,DF,5736810.743,-1297713.07,968386.351,6566.86,0.0,4417.458333333333,4463.0,314.81277978221,3558.0,5104.0,1546.0,99107.08631420226,4,karakorum,50.41538411341373,52.09713554382324,11.593668536125325,11.187785148620604,73.64595794677734,62.45817279815674,134.4131501255423,0.0,0,77.254,35.139,1521366.3962723496,0.2821909024699011,1.89585300599716,-14.00177,-25.75972,-1.3150635,-6.408844,-21.62535,11.75
273,4,1,DF,5738333.218,-1298034.33,761.31,110.367,0.0,3550.0,3550.0,0.0,3550.0,3550.0,0.0,0.0,4,karakorum,46.778621673583984,46.778621673583984,0.0,46.778621673583984,46.778621673583984,0.0,0.0,0.0,0,77.254,35.124,0.0,0.7854036640781815,1.1363960205275223,-14.00177,-25.75972,-1.3150635,-6.408844,-21.62535,11.75
275,5,1,DF,5737798.036,-1295354.27,7148701.128,15837.72,0.0,4936.122896698616,4944.0,531.311414710048,3500.0,5911.0,2411.0,282291.81940119265,4,karakorum,42.347078147051306,42.59852027893066,11.96153165847817,1.641205906867981,77.18193054199219,75.5407246351242,143.07823961677553,0.0,0,77.278,35.135,6446303.972795177,0.3581390548922618,1.6828690532364212,-14.00177,-25.75972,-1.3150635,-6.408844,-21.62535,11.75
277,6,1,DF,5739114.957,-1296202.14,1166326.957,6732.411,0.0,4395.129895561357,4425.5,355.96689305270746,3504.0,5169.0,1665.0,126712.42894959768,4,karakorum,43.34152099171133,41.38129234313965,11.048543398023517,10.119264602661133,74.19805145263672,64.07878684997559,122.07031121800904,0.0,0,77.273,35.12,1798143.6951393303,0.3233619652882227,1.771053570690711,-14.00177,-25.75972,-1.3150635,-6.408844,-21.62535,11.75
278,7,1,DF,5744781.352,-1291024.64,492567.586,3807.675,0.0,4123.414219474497,4135.0,316.5077089318085,3446.0,4835.0,1389.0,100177.1298132624,4,karakorum,55.56475353977964,58.768314361572266,11.924039484555982,20.04179573059082,73.63018035888672,53.5883846282959,142.18271762925008,0.0,0,77.334,35.075,974844.0837329353,0.4269292870116594,1.541339086352949,-14.00177,-25.75972,-1.3150635,-6.408844,-21.62535,11.75
279,9,1,DF,5747223.963,-1287779.39,4780265.643,13409.638,0.0,4969.193183627966,5021.0,464.9492877813175,3575.0,5897.0,2322.0,216177.8402083544,4,karakorum,46.96380811680045,47.64240646362305,11.423175414558242,2.349174976348877,74.68209075927734,72.33291578292847,130.4889365517679,0.0,0,77.37,35.058,5076778.681714697,0.3340625465156067,1.742457812791598,-15.261536,-27.11966,-2.425293,-7.616791,-22.937119,8.6875
282,10,1,DF,5748036.945,-1288913.93,825260.066,5518.369,0.0,4316.636531365313,4365.0,411.13425006996033,3446.0,5207.0,1761.0,169031.37158058866,4,karakorum,55.15370878962133,56.07151794433594,14.178021790070966,8.055672645568848,80.77119445800781,72.71552181243896,201.0163018797271,0.0,0,77.361,35.048,1599759.769819827,0.3405486944114753,1.7257844675315468,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
284,11,1,DF,5748416.201,-1289110.87,314421.04,3476.573,0.0,3932.072639225182,3906.0,235.7878341090943,3440.0,4522.0,1082.0,55595.902713857766,4,karakorum,52.73267951023203,52.86136245727539,12.427670829689706,18.22745513916016,75.04653930664062,56.81908416748047,154.44700225112044,0.0,0,77.36,35.044,606712.6648034966,0.3269028884165227,1.7614356699950022,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
285,12,1,DF,5748517.904,-1287426.4,2793246.479,11754.127,0.0,4843.698282910875,4859.0,566.7811859814608,3428.0,6007.0,2579.0,321240.9127825513,4,karakorum,47.95680108321204,49.56571578979492,12.920381794156317,6.940471172332764,77.65950012207031,70.71902894973755,166.93626570676597,0.0,0,77.376,35.046,4310284.851866572,0.2540612124617798,1.9980529010735315,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
286,13,1,DF,5749314.773,-1289204.94,761.31,110.367,0.0,3419.0,3419.0,0.0,3419.0,3419.0,0.0,0.0,4,karakorum,14.37836456298828,14.37836456298828,0.0,14.37836456298828,14.37836456298828,0.0,0.0,0.0,0,77.361,35.035,0.0,0.7854036640781815,1.1363960205275223,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
290,14,1,DF,5750363.264,-1288542.73,761.31,110.367,0.0,3423.0,3423.0,0.0,3423.0,3423.0,0.0,0.0,4,karakorum,8.152801513671875,8.152801513671875,0.0,8.152801513671875,8.152801513671875,0.0,0.0,0.0,0,77.37,35.026,0.0,0.7854036640781815,1.1363960205275223,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
293,15,1,DF,5751613.655,-1286211.29,1419843.195,9326.044,0.0,4596.20053619303,4628.0,473.6710666235383,3499.0,5439.0,1940.0,224364.27935628043,4,karakorum,54.05126288365423,57.15326690673828,12.975281862925543,6.226606845855713,76.5170669555664,70.2904601097107,168.35793942236455,0.0,0,77.395,35.018,2311649.162113922,0.205142350876057,2.223558202091346,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
296,16,1,DF,5752338.697,-1285967.93,911288.099,7339.431,0.0,4531.376775271512,4538.0,389.9739351167847,3433.0,5272.0,1839.0,152079.67007047017,4,karakorum,50.88968319243556,52.78189468383789,14.00116816330488,4.775119304656982,77.51644897460938,72.74132966995239,196.0327099371421,0.0,0,77.398,35.012,1755535.3482793155,0.2125889949908464,2.1842672607392006,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
297,17,1,DF,5752661.1,-1286407.62,386745.492,4359.512,0.0,4123.714566929134,4130.0,332.1361297502011,3493.0,4757.0,1264.0,110314.40868544242,4,karakorum,51.22132344133272,52.41745376586914,11.626741837719704,18.53972244262696,71.21710205078125,52.6773796081543,135.1811257609818,0.0,0,77.395,35.008,786067.2525849375,0.2557168637067791,1.9915741520597696,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
300,18,1,DF,5753047.414,-1285629.33,1413752.715,8608.656,0.0,4478.866989768444,4512.0,422.9900414903866,3548.0,5255.0,1707.0,178920.575200039,4,karakorum,47.16189773389584,48.01541519165039,10.70105328989736,2.956907510757446,72.21867370605469,69.26176619529724,114.51254151322314,0.0,0,77.403,35.005,2029645.7658542376,0.2397246031102022,2.056931654154976,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
301,19,1,DF,5754052.531,-1285623.02,556517.628,4469.879,0.0,4342.010943912449,4364.0,270.8568607303823,3661.0,4911.0,1250.0,73363.43900471771,4,karakorum,44.42528110718107,42.53080368041992,11.144931076294208,18.30135726928711,70.35550689697266,52.05414962768555,124.20948869534836,0.0,0,77.405,34.996,932501.3639400213,0.3500235422935911,1.702266442987315,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
303,20,1,DF,5754566.002,-1285433.76,500180.686,4635.43,0.0,4192.753424657534,4178.0,286.56294198326526,3604.0,4861.0,1257.0,82118.31971810426,4,karakorum,42.16134897577527,42.22984313964844,8.401235154423166,15.965438842773438,61.11603546142578,45.15059661865234,70.58075211991563,0.0,0,77.408,34.991,888993.8091649537,0.2925207832268804,1.8620777122687968,-13.395905,-25.934052,-0.03857422,-5.3504333,-21.474518,11.125
304,21,0,FF,5753907.602,-1280323.33,45409528.41,53840.796,2383129.558,5010.791057537554,5062.0,549.7342437790832,3431.0,6135.0,2704.0,302207.7387833604,4,karakorum,32.66071488927598,34.42022895812988,13.32778268078231,0.36708015203476,75.47251892089844,75.10543876886368,177.62979118616087,5.248082597297337,1,77.455,35.009,18221334.59642873,0.1968493167175496,2.269912988503097,-14.278412,-26.988129,-0.75183105,-6.1891174,-22.399872,9.4375
